motor_id,motor_sinifi,verim_sinifi,motor_T_nom,motor_T_max,motor_n_max,motor_P_nom,T_cont,T_peak,t_cycle,t_peak,n_nom_ihtiyac,n_max_ihtiyac,T_amb,SF,T_rms_guvenlikli,P_ihtiyac_kW,uygunluk_skoru,verim_kod,sinif_kod
motor_007,servo,IE4,12.0,36.0,8000,5.0,2.24,5.16,5.82,1.46,1748.0,3841.0,20.2,1.5,4.85,0.59,35.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,4.98,11.18,12.19,2.03,3294.0,4411.0,24.5,1.25,8.05,2.22,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,4.98,11.18,12.19,2.03,3294.0,4411.0,24.5,1.25,8.05,2.22,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,4.98,11.18,12.19,2.03,3294.0,4411.0,24.5,1.25,8.05,2.22,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,4.98,11.18,12.19,2.03,3294.0,4411.0,24.5,1.25,8.05,2.22,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,4.98,11.18,12.19,2.03,3294.0,4411.0,24.5,1.25,8.05,2.22,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,4.98,11.18,12.19,2.03,3294.0,4411.0,24.5,1.25,8.05,2.22,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,4.98,11.18,12.19,2.03,3294.0,4411.0,24.5,1.25,8.05,2.22,50.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,15.75,37.84,9.12,3.15,1055.0,1544.0,36.0,1.25,32.04,2.83,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,15.75,37.84,9.12,3.15,1055.0,1544.0,36.0,1.25,32.04,2.83,53.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,15.75,37.84,9.12,3.15,1055.0,1544.0,36.0,1.25,32.04,2.83,43.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,15.75,37.84,9.12,3.15,1055.0,1544.0,36.0,1.25,32.04,2.83,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,15.75,37.84,9.12,3.15,1055.0,1544.0,36.0,1.25,32.04,2.83,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,15.75,37.84,9.12,3.15,1055.0,1544.0,36.0,1.25,32.04,2.83,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,15.75,37.84,9.12,3.15,1055.0,1544.0,36.0,1.25,32.04,2.83,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,42.96,71.91,5.82,1.08,1211.0,1875.0,20.1,1.5,74.47,6.29,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,42.96,71.91,5.82,1.08,1211.0,1875.0,20.1,1.5,74.47,6.29,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,42.96,71.91,5.82,1.08,1211.0,1875.0,20.1,1.5,74.47,6.29,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,42.96,71.91,5.82,1.08,1211.0,1875.0,20.1,1.5,74.47,6.29,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,42.96,71.91,5.82,1.08,1211.0,1875.0,20.1,1.5,74.47,6.29,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,42.96,71.91,5.82,1.08,1211.0,1875.0,20.1,1.5,74.47,6.29,50.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,42.96,71.91,5.82,1.08,1211.0,1875.0,20.1,1.5,74.47,6.29,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,15.98,31.47,14.73,3.29,1275.0,2222.0,19.2,1.25,25.61,2.74,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,15.98,31.47,14.73,3.29,1275.0,2222.0,19.2,1.25,25.61,2.74,50.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,15.98,31.47,14.73,3.29,1275.0,2222.0,19.2,1.25,25.61,2.74,35.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,15.98,31.47,14.73,3.29,1275.0,2222.0,19.2,1.25,25.61,2.74,42.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,15.98,31.47,14.73,3.29,1275.0,2222.0,19.2,1.25,25.61,2.74,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,15.98,31.47,14.73,3.29,1275.0,2222.0,19.2,1.25,25.61,2.74,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,15.98,31.47,14.73,3.29,1275.0,2222.0,19.2,1.25,25.61,2.74,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,4.02,9.08,8.37,2.72,2665.0,5686.0,29.4,1.25,7.67,1.71,83.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,4.02,9.08,8.37,2.72,2665.0,5686.0,29.4,1.25,7.67,1.71,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,4.02,9.08,8.37,2.72,2665.0,5686.0,29.4,1.25,7.67,1.71,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,4.02,9.08,8.37,2.72,2665.0,5686.0,29.4,1.25,7.67,1.71,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,4.02,9.08,8.37,2.72,2665.0,5686.0,29.4,1.25,7.67,1.71,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,4.02,9.08,8.37,2.72,2665.0,5686.0,29.4,1.25,7.67,1.71,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,4.02,9.08,8.37,2.72,2665.0,5686.0,29.4,1.25,7.67,1.71,57.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,8.35,18.01,10.46,2.47,1008.0,2222.0,26.1,1.5,17.09,1.2,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,8.35,18.01,10.46,2.47,1008.0,2222.0,26.1,1.5,17.09,1.2,35.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,8.35,18.01,10.46,2.47,1008.0,2222.0,26.1,1.5,17.09,1.2,35.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,8.35,18.01,10.46,2.47,1008.0,2222.0,26.1,1.5,17.09,1.2,42.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,8.35,18.01,10.46,2.47,1008.0,2222.0,26.1,1.5,17.09,1.2,70.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,8.35,18.01,10.46,2.47,1008.0,2222.0,26.1,1.5,17.09,1.2,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,8.35,18.01,10.46,2.47,1008.0,2222.0,26.1,1.5,17.09,1.2,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,48.23,67.07,5.13,1.7,1189.0,1868.0,35.6,1.5,82.75,6.87,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,48.23,67.07,5.13,1.7,1189.0,1868.0,35.6,1.5,82.75,6.87,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,48.23,67.07,5.13,1.7,1189.0,1868.0,35.6,1.5,82.75,6.87,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,48.23,67.07,5.13,1.7,1189.0,1868.0,35.6,1.5,82.75,6.87,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,48.23,67.07,5.13,1.7,1189.0,1868.0,35.6,1.5,82.75,6.87,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,48.23,67.07,5.13,1.7,1189.0,1868.0,35.6,1.5,82.75,6.87,70.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,48.23,67.07,5.13,1.7,1189.0,1868.0,35.6,1.5,82.75,6.87,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,12.51,29.27,14.77,5.2,912.0,2245.0,20.8,1.5,30.11,1.92,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,12.51,29.27,14.77,5.2,912.0,2245.0,20.8,1.5,30.11,1.92,70.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,12.51,29.27,14.77,5.2,912.0,2245.0,20.8,1.5,30.11,1.92,35.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,12.51,29.27,14.77,5.2,912.0,2245.0,20.8,1.5,30.11,1.92,42.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,12.51,29.27,14.77,5.2,912.0,2245.0,20.8,1.5,30.11,1.92,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,12.51,29.27,14.77,5.2,912.0,2245.0,20.8,1.5,30.11,1.92,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,12.51,29.27,14.77,5.2,912.0,2245.0,20.8,1.5,30.11,1.92,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,5.28,10.47,10.55,2.7,3996.0,6004.0,31.6,1.25,8.73,2.92,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,5.28,10.47,10.55,2.7,3996.0,6004.0,31.6,1.25,8.73,2.92,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,5.28,10.47,10.55,2.7,3996.0,6004.0,31.6,1.25,8.73,2.92,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,5.28,10.47,10.55,2.7,3996.0,6004.0,31.6,1.25,8.73,2.92,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,5.28,10.47,10.55,2.7,3996.0,6004.0,31.6,1.25,8.73,2.92,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,5.28,10.47,10.55,2.7,3996.0,6004.0,31.6,1.25,8.73,2.92,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,5.28,10.47,10.55,2.7,3996.0,6004.0,31.6,1.25,8.73,2.92,57.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,16.79,41.22,10.64,5.03,1342.0,1690.0,24.3,1.5,46.3,4.34,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,16.79,41.22,10.64,5.03,1342.0,1690.0,24.3,1.5,46.3,4.34,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,16.79,41.22,10.64,5.03,1342.0,1690.0,24.3,1.5,46.3,4.34,53.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,16.79,41.22,10.64,5.03,1342.0,1690.0,24.3,1.5,46.3,4.34,50.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,16.79,41.22,10.64,5.03,1342.0,1690.0,24.3,1.5,46.3,4.34,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,16.79,41.22,10.64,5.03,1342.0,1690.0,24.3,1.5,46.3,4.34,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,16.79,41.22,10.64,5.03,1342.0,1690.0,24.3,1.5,46.3,4.34,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,2.55,5.91,10.97,4.68,2104.0,7155.0,29.8,1.5,6.47,0.95,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,2.55,5.91,10.97,4.68,2104.0,7155.0,29.8,1.5,6.47,0.95,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,2.55,5.91,10.97,4.68,2104.0,7155.0,29.8,1.5,6.47,0.95,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,2.55,5.91,10.97,4.68,2104.0,7155.0,29.8,1.5,6.47,0.95,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,2.55,5.91,10.97,4.68,2104.0,7155.0,29.8,1.5,6.47,0.95,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,2.55,5.91,10.97,4.68,2104.0,7155.0,29.8,1.5,6.47,0.95,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,2.55,5.91,10.97,4.68,2104.0,7155.0,29.8,1.5,6.47,0.95,52.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,14.84,33.99,10.87,2.68,876.0,1546.0,34.1,1.5,31.84,1.95,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,14.84,33.99,10.87,2.68,876.0,1546.0,34.1,1.5,31.84,1.95,53.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,14.84,33.99,10.87,2.68,876.0,1546.0,34.1,1.5,31.84,1.95,43.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,14.84,33.99,10.87,2.68,876.0,1546.0,34.1,1.5,31.84,1.95,35.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,14.84,33.99,10.87,2.68,876.0,1546.0,34.1,1.5,31.84,1.95,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,14.84,33.99,10.87,2.68,876.0,1546.0,34.1,1.5,31.84,1.95,35.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,14.84,33.99,10.87,2.68,876.0,1546.0,34.1,1.5,31.84,1.95,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,8.29,12.95,7.99,4.27,1367.0,2553.0,17.6,1.5,16.54,1.58,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,8.29,12.95,7.99,4.27,1367.0,2553.0,17.6,1.5,16.54,1.58,45.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,8.29,12.95,7.99,4.27,1367.0,2553.0,17.6,1.5,16.54,1.58,45.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,8.29,12.95,7.99,4.27,1367.0,2553.0,17.6,1.5,16.54,1.58,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,8.29,12.95,7.99,4.27,1367.0,2553.0,17.6,1.5,16.54,1.58,80.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,8.29,12.95,7.99,4.27,1367.0,2553.0,17.6,1.5,16.54,1.58,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,8.29,12.95,7.99,4.27,1367.0,2553.0,17.6,1.5,16.54,1.58,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,50.26,94.57,9.18,1.82,996.0,2501.0,31.1,1.5,92.45,6.43,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,50.26,94.57,9.18,1.82,996.0,2501.0,31.1,1.5,92.45,6.43,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,50.26,94.57,9.18,1.82,996.0,2501.0,31.1,1.5,92.45,6.43,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,50.26,94.57,9.18,1.82,996.0,2501.0,31.1,1.5,92.45,6.43,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,50.26,94.57,9.18,1.82,996.0,2501.0,31.1,1.5,92.45,6.43,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,50.26,94.57,9.18,1.82,996.0,2501.0,31.1,1.5,92.45,6.43,77.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,50.26,94.57,9.18,1.82,996.0,2501.0,31.1,1.5,92.45,6.43,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,3.34,4.87,11.1,3.11,2686.0,4866.0,30.7,1.25,4.78,1.08,52.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,3.34,4.87,11.1,3.11,2686.0,4866.0,30.7,1.25,4.78,1.08,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,3.34,4.87,11.1,3.11,2686.0,4866.0,30.7,1.25,4.78,1.08,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,3.34,4.87,11.1,3.11,2686.0,4866.0,30.7,1.25,4.78,1.08,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,3.34,4.87,11.1,3.11,2686.0,4866.0,30.7,1.25,4.78,1.08,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,3.34,4.87,11.1,3.11,2686.0,4866.0,30.7,1.25,4.78,1.08,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,3.34,4.87,11.1,3.11,2686.0,4866.0,30.7,1.25,4.78,1.08,35.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,43.25,59.71,12.97,3.49,909.0,2172.0,31.6,1.5,72.36,4.59,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,43.25,59.71,12.97,3.49,909.0,2172.0,31.6,1.5,72.36,4.59,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,43.25,59.71,12.97,3.49,909.0,2172.0,31.6,1.5,72.36,4.59,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,43.25,59.71,12.97,3.49,909.0,2172.0,31.6,1.5,72.36,4.59,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,43.25,59.71,12.97,3.49,909.0,2172.0,31.6,1.5,72.36,4.59,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,43.25,59.71,12.97,3.49,909.0,2172.0,31.6,1.5,72.36,4.59,57.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,43.25,59.71,12.97,3.49,909.0,2172.0,31.6,1.5,72.36,4.59,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,5.18,11.28,6.9,1.84,785.0,2355.0,26.4,1.5,10.98,0.6,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,5.18,11.28,6.9,1.84,785.0,2355.0,26.4,1.5,10.98,0.6,45.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,5.18,11.28,6.9,1.84,785.0,2355.0,26.4,1.5,10.98,0.6,45.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,5.18,11.28,6.9,1.84,785.0,2355.0,26.4,1.5,10.98,0.6,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,5.18,11.28,6.9,1.84,785.0,2355.0,26.4,1.5,10.98,0.6,45.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,5.18,11.28,6.9,1.84,785.0,2355.0,26.4,1.5,10.98,0.6,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,5.18,11.28,6.9,1.84,785.0,2355.0,26.4,1.5,10.98,0.6,60.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,16.92,30.56,8.45,4.14,868.0,2794.0,19.2,1.25,30.7,2.23,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,16.92,30.56,8.45,4.14,868.0,2794.0,19.2,1.25,30.7,2.23,80.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,16.92,30.56,8.45,4.14,868.0,2794.0,19.2,1.25,30.7,2.23,60.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,16.92,30.56,8.45,4.14,868.0,2794.0,19.2,1.25,30.7,2.23,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,16.92,30.56,8.45,4.14,868.0,2794.0,19.2,1.25,30.7,2.23,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,16.92,30.56,8.45,4.14,868.0,2794.0,19.2,1.25,30.7,2.23,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,16.92,30.56,8.45,4.14,868.0,2794.0,19.2,1.25,30.7,2.23,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,7.34,13.39,4.75,2.55,1319.0,2474.0,29.0,1.5,16.52,1.52,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,7.34,13.39,4.75,2.55,1319.0,2474.0,29.0,1.5,16.52,1.52,45.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,7.34,13.39,4.75,2.55,1319.0,2474.0,29.0,1.5,16.52,1.52,45.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,7.34,13.39,4.75,2.55,1319.0,2474.0,29.0,1.5,16.52,1.52,52.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,7.34,13.39,4.75,2.55,1319.0,2474.0,29.0,1.5,16.52,1.52,80.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,7.34,13.39,4.75,2.55,1319.0,2474.0,29.0,1.5,16.52,1.52,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,7.34,13.39,4.75,2.55,1319.0,2474.0,29.0,1.5,16.52,1.52,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,38.98,73.31,14.49,1.68,801.0,2229.0,18.7,1.5,66.49,3.72,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,38.98,73.31,14.49,1.68,801.0,2229.0,18.7,1.5,66.49,3.72,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,38.98,73.31,14.49,1.68,801.0,2229.0,18.7,1.5,66.49,3.72,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,38.98,73.31,14.49,1.68,801.0,2229.0,18.7,1.5,66.49,3.72,67.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,38.98,73.31,14.49,1.68,801.0,2229.0,18.7,1.5,66.49,3.72,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,38.98,73.31,14.49,1.68,801.0,2229.0,18.7,1.5,66.49,3.72,57.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,38.98,73.31,14.49,1.68,801.0,2229.0,18.7,1.5,66.49,3.72,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,43.03,88.12,14.51,1.77,965.0,1965.0,23.1,1.25,63.42,5.13,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,43.03,88.12,14.51,1.77,965.0,1965.0,23.1,1.25,63.42,5.13,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,43.03,88.12,14.51,1.77,965.0,1965.0,23.1,1.25,63.42,5.13,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,43.03,88.12,14.51,1.77,965.0,1965.0,23.1,1.25,63.42,5.13,77.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,43.03,88.12,14.51,1.77,965.0,1965.0,23.1,1.25,63.42,5.13,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,43.03,88.12,14.51,1.77,965.0,1965.0,23.1,1.25,63.42,5.13,57.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,43.03,88.12,14.51,1.77,965.0,1965.0,23.1,1.25,63.42,5.13,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,4.6,6.4,10.58,3.3,1328.0,3006.0,37.3,1.25,6.54,0.73,70.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,4.6,6.4,10.58,3.3,1328.0,3006.0,37.3,1.25,6.54,0.73,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,4.6,6.4,10.58,3.3,1328.0,3006.0,37.3,1.25,6.54,0.73,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,4.6,6.4,10.58,3.3,1328.0,3006.0,37.3,1.25,6.54,0.73,0.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,4.6,6.4,10.58,3.3,1328.0,3006.0,37.3,1.25,6.54,0.73,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,4.6,6.4,10.58,3.3,1328.0,3006.0,37.3,1.25,6.54,0.73,0.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,4.6,6.4,10.58,3.3,1328.0,3006.0,37.3,1.25,6.54,0.73,35.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,18.91,46.41,7.46,3.81,1218.0,2432.0,27.0,1.5,53.55,4.55,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,18.91,46.41,7.46,3.81,1218.0,2432.0,27.0,1.5,53.55,4.55,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,18.91,46.41,7.46,3.81,1218.0,2432.0,27.0,1.5,53.55,4.55,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,18.91,46.41,7.46,3.81,1218.0,2432.0,27.0,1.5,53.55,4.55,67.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,18.91,46.41,7.46,3.81,1218.0,2432.0,27.0,1.5,53.55,4.55,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,18.91,46.41,7.46,3.81,1218.0,2432.0,27.0,1.5,53.55,4.55,52.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,18.91,46.41,7.46,3.81,1218.0,2432.0,27.0,1.5,53.55,4.55,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,29.34,64.86,12.34,4.19,1165.0,2360.0,37.6,1.5,67.04,5.46,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,29.34,64.86,12.34,4.19,1165.0,2360.0,37.6,1.5,67.04,5.46,0.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,29.34,64.86,12.34,4.19,1165.0,2360.0,37.6,1.5,67.04,5.46,0.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,29.34,64.86,12.34,4.19,1165.0,2360.0,37.6,1.5,67.04,5.46,77.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,29.34,64.86,12.34,4.19,1165.0,2360.0,37.6,1.5,67.04,5.46,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,29.34,64.86,12.34,4.19,1165.0,2360.0,37.6,1.5,67.04,5.46,67.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,29.34,64.86,12.34,4.19,1165.0,2360.0,37.6,1.5,67.04,5.46,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,18.92,39.8,11.62,1.26,619.0,2294.0,38.0,1.25,27.68,1.44,0.0,4,1
motor_002,asenkron,IE3,35.0,84.0,3000,5.5,18.92,39.8,11.62,1.26,619.0,2294.0,38.0,1.25,27.68,1.44,70.0,3,0
motor_003,asenkron,IE3,49.0,118.0,3000,7.5,18.92,39.8,11.62,1.26,619.0,2294.0,38.0,1.25,27.68,1.44,35.0,3,0
motor_004,asenkron,IE4,72.0,173.0,3000,11.0,18.92,39.8,11.62,1.26,619.0,2294.0,38.0,1.25,27.68,1.44,42.0,4,0
motor_005,asenkron,IE3,19.5,46.8,3000,3.0,18.92,39.8,11.62,1.26,619.0,2294.0,38.0,1.25,27.68,1.44,0.0,3,0
motor_006,asenkron,IE4,98.0,235.0,3000,15.0,18.92,39.8,11.62,1.26,619.0,2294.0,38.0,1.25,27.68,1.44,42.0,4,0
motor_007,servo,IE4,12.0,36.0,8000,5.0,18.92,39.8,11.62,1.26,619.0,2294.0,38.0,1.25,27.68,1.44,0.0,4,1
motor_001,servo,IE4,8.0,24.0,6000,2.5,15.25,33.21,7.44,1.42,739.0,1656.0,24.7,1.25,24.95,1.54,0.0,4,1
